college_name,city,state,type,course,branch,nirf_rank,avg_package,jee_cutoff
Nitte Meenakshi Institute of Technology,Bengaluru,Karnataka,Private,BBA/Commerce,BBA Finance,585,2.5,208381
Alliance University,Bengaluru,Karnataka,Private,B.Tech,Electrical Engineering,590,2.8,226451
Alliance University,Bengaluru,Karnataka,Private,B.Tech,Artificial Intelligence & Machine Learning,590,3.0,124658
Alliance University,Bengaluru,Karnataka,Private,B.Tech,Electronics & Communication Engineering,590,3.6,213022
Alliance University,Bengaluru,Karnataka,Private,BBA/Commerce,BBA Human Resource,590,3.1,189705
Alliance University,Bengaluru,Karnataka,Private,BBA/Commerce,BBA Marketing,590,2.3,161906
Kristu Jayanti College,Bengaluru,Karnataka,Private,B.Tech,Information Technology,595,4.0,157616
Kristu Jayanti College,Bengaluru,Karnataka,Private,B.Tech,Aerospace Engineering,595,3.1,185295
Kristu Jayanti College,Bengaluru,Karnataka,Private,B.Tech,Data Science,595,3.6,187744
Kristu Jayanti College,Bengaluru,Karnataka,Private,BBA/Commerce,BBA Marketing,595,3.2,118247
Kristu Jayanti College,Bengaluru,Karnataka,Private,BBA/Commerce,BBA Finance,595,2.7,199329
CHRIST University,Bengaluru,Karnataka,Private,B.Tech,Computer Science & Engineering,600,2.8,187090
CHRIST University,Bengaluru,Karnataka,Private,B.Tech,Information Technology,600,4.8,156122
CHRIST University,Bengaluru,Karnataka,Private,B.Tech,Electrical Engineering,600,3.5,100048
CHRIST University,Bengaluru,Karnataka,Private,BBA/Commerce,BBA Finance,600,2.6,239265
CHRIST University,Bengaluru,Karnataka,Private,BBA/Commerce,BBA Human Resource,600,2.4,217220
St Joseph's University,Bengaluru,Karnataka,Private,B.Tech,Civil Engineering,605,3.4,213961
St Joseph's University,Bengaluru,Karnataka,Private,B.Tech,Mechanical Engineering,605,4.0,190246
St Joseph's University,Bengaluru,Karnataka,Private,B.Tech,Artificial Intelligence & Machine Learning,605,2.5,156379
St Joseph's University,Bengaluru,Karnataka,Private,BBA/Commerce,BBA Human Resource,605,2.1,177118
St Joseph's University,Bengaluru,Karnataka,Private,BBA/Commerce,BBA,605,3.9,243886
Manipal Institute of Technology,Manipal,Karnataka,Private,B.Tech,Computer Science & Engineering,610,4.7,94378
Manipal Institute of Technology,Manipal,Karnataka,Private,B.Tech,Artificial Intelligence & Machine Learning,610,2.6,193466
Manipal Institute of Technology,Manipal,Karnataka,Private,B.Tech,Civil Engineering,610,3.4,213171
Manipal Institute of Technology,Manipal,Karnataka,Private,BBA/Commerce,BBA Human Resource,610,3.4,183395
Manipal Institute of Technology,Manipal,Karnataka,Private,BBA/Commerce,BBA Marketing,610,2.8,206439
MIT Mysore,Mysuru,Karnataka,Private,B.Tech,Artificial Intelligence & Machine Learning,615,2.8,142242
MIT Mysore,Mysuru,Karnataka,Private,B.Tech,Electrical Engineering,615,2.8,245600
MIT Mysore,Mysuru,Karnataka,Private,B.Tech,Electronics & Communication Engineering,615,3.7,194447
MIT Mysore,Mysuru,Karnataka,Private,BBA/Commerce,BBA Finance,615,2.3,132911
MIT Mysore,Mysuru,Karnataka,Private,BBA/Commerce,BBA Human Resource,615,3.3,118807
Vidyavardhaka College of Engineering,Mysuru,Karnataka,Private,B.Tech,Electronics & Communication Engineering,620,2.2,135592
Vidyavardhaka College of Engineering,Mysuru,Karnataka,Private,B.Tech,Aerospace Engineering,620,3.7,209014
Vidyavardhaka College of Engineering,Mysuru,Karnataka,Private,B.Tech,Chemical Engineering,620,3.2,211595
Vidyavardhaka College of Engineering,Mysuru,Karnataka,Private,BBA/Commerce,BBA Human Resource,620,3.1,211181
Vidyavardhaka College of Engineering,Mysuru,Karnataka,Private,BBA/Commerce,BBA Marketing,620,2.8,217976
The Oxford College of Engineering,Bengaluru,Karnataka,Private,B.Tech,Electrical Engineering,625,3.2,101947
The Oxford College of Engineering,Bengaluru,Karnataka,Private,B.Tech,Electronics & Communication Engineering,625,3.4,162062
The Oxford College of Engineering,Bengaluru,Karnataka,Private,B.Tech,Chemical Engineering,625,2.8,170582
The Oxford College of Engineering,Bengaluru,Karnataka,Private,BBA/Commerce,BBA Marketing,625,3.1,109926
The Oxford College of Engineering,Bengaluru,Karnataka,Private,BBA/Commerce,BBA,625,2.2,196620
Nagarjuna College of Engineering,Bengaluru,Karnataka,Private,B.Tech,Aerospace Engineering,630,4.0,237994
Nagarjuna College of Engineering,Bengaluru,Karnataka,Private,B.Tech,Information Technology,630,4.4,178380
Nagarjuna College of Engineering,Bengaluru,Karnataka,Private,B.Tech,Electronics & Communication Engineering,630,3.0,221880
Nagarjuna College of Engineering,Bengaluru,Karnataka,Private,BBA/Commerce,BBA,630,3.3,223850
Nagarjuna College of Engineering,Bengaluru,Karnataka,Private,BBA/Commerce,BBA Human Resource,630,3.4,120468
Padmashree Institute of Management,Bengaluru,Karnataka,Private,B.Tech,Artificial Intelligence & Machine Learning,635,3.4,198434
Padmashree Institute of Management,Bengaluru,Karnataka,Private,B.Tech,Mechanical Engineering,635,2.9,102826
Padmashree Institute of Management,Bengaluru,Karnataka,Private,B.Tech,Computer Science & Engineering,635,4.8,147195
Padmashree Institute of Management,Bengaluru,Karnataka,Private,BBA/Commerce,BBA Marketing,635,3.9,192514
Padmashree Institute of Management,Bengaluru,Karnataka,Private,BBA/Commerce,BBA Finance,635,2.6,177232
Coorg Institute of Technology,Ponnampet,Karnataka,Private,B.Tech,Computer Science & Engineering,640,4.1,88050
Coorg Institute of Technology,Ponnampet,Karnataka,Private,B.Tech,Mechanical Engineering,640,3.1,144323
Coorg Institute of Technology,Ponnampet,Karnataka,Private,B.Tech,Artificial Intelligence & Machine Learning,640,5.0,166025
Coorg Institute of Technology,Ponnampet,Karnataka,Private,BBA/Commerce,BBA,640,2.2,227076
Coorg Institute of Technology,Ponnampet,Karnataka,Private,BBA/Commerce,BBA Finance,640,2.2,232538
PESIT-BSC,Bengaluru,Karnataka,Private,B.Tech,Mechanical Engineering,645,2.6,173655
PESIT-BSC,Bengaluru,Karnataka,Private,B.Tech,Data Science,645,2.5,113679
PESIT-BSC,Bengaluru,Karnataka,Private,B.Tech,Electronics & Communication Engineering,645,3.2,129242
PESIT-BSC,Bengaluru,Karnataka,Private,BBA/Commerce,BBA Finance,645,2.7,217087
PESIT-BSC,Bengaluru,Karnataka,Private,BBA/Commerce,BBA Marketing,645,2.5,145979
BGS Institute of Technology,Mandya,Karnataka,Private,B.Tech,Electrical Engineering,650,3.7,238251
BGS Institute of Technology,Mandya,Karnataka,Private,B.Tech,Aerospace Engineering,650,4.0,189875
BGS Institute of Technology,Mandya,Karnataka,Private,B.Tech,Electronics & Communication Engineering,650,3.2,138029
BGS Institute of Technology,Mandya,Karnataka,Private,BBA/Commerce,BBA Finance,650,3.5,208251
BGS Institute of Technology,Mandya,Karnataka,Private,BBA/Commerce,BBA Human Resource,650,3.3,162376
Dayananda Sagar College of Engineering,Bengaluru,Karnataka,Private,B.Tech,Electronics & Communication Engineering,655,3.3,114241
Dayananda Sagar College of Engineering,Bengaluru,Karnataka,Private,B.Tech,Electrical Engineering,655,2.1,130407
Dayananda Sagar College of Engineering,Bengaluru,Karnataka,Private,B.Tech,Civil Engineering,655,2.8,221638
Dayananda Sagar College of Engineering,Bengaluru,Karnataka,Private,BBA/Commerce,BBA Marketing,655,2.5,239597
Dayananda Sagar College of Engineering,Bengaluru,Karnataka,Private,BBA/Commerce,BBA Finance,655,2.9,202254
JSSATE,Noida,Uttar Pradesh,Private,B.Tech,Electronics & Communication Engineering,660,2.6,103109
JSSATE,Noida,Uttar Pradesh,Private,B.Tech,Artificial Intelligence & Machine Learning,660,3.6,184504
JSSATE,Noida,Uttar Pradesh,Private,B.Tech,Chemical Engineering,660,3.9,182755
JSSATE,Noida,Uttar Pradesh,Private,BBA/Commerce,BBA,660,3.3,239275
JSSATE,Noida,Uttar Pradesh,Private,BBA/Commerce,BBA Human Resource,660,3.2,213190
GL Bajaj Institute of Technology,Greater Noida,Uttar Pradesh,Private,B.Tech,Mechanical Engineering,665,3.6,170015
GL Bajaj Institute of Technology,Greater Noida,Uttar Pradesh,Private,B.Tech,Civil Engineering,665,3.3,166936
GL Bajaj Institute of Technology,Greater Noida,Uttar Pradesh,Private,B.Tech,Data Science,665,3.7,131269
GL Bajaj Institute of Technology,Greater Noida,Uttar Pradesh,Private,BBA/Commerce,BBA Finance,665,3.0,151098
GL Bajaj Institute of Technology,Greater Noida,Uttar Pradesh,Private,BBA/Commerce,BBA Marketing,665,2.6,147164
Lloyd Institute of Engineering,Greater Noida,Uttar Pradesh,Private,B.Tech,Computer Science & Engineering,670,3.5,81567
Lloyd Institute of Engineering,Greater Noida,Uttar Pradesh,Private,B.Tech,Data Science,670,2.8,148847
Lloyd Institute of Engineering,Greater Noida,Uttar Pradesh,Private,B.Tech,Information Technology,670,3.4,138450
Lloyd Institute of Engineering,Greater Noida,Uttar Pradesh,Private,BBA/Commerce,BBA Marketing,670,2.1,150614
Lloyd Institute of Engineering,Greater Noida,Uttar Pradesh,Private,BBA/Commerce,BBA Finance,670,2.1,124101
Accurate Institute of Management,Greater Noida,Uttar Pradesh,Private,B.Tech,Data Science,675,4.9,172808
Accurate Institute of Management,Greater Noida,Uttar Pradesh,Private,B.Tech,Electrical Engineering,675,3.7,122645
Accurate Institute of Management,Greater Noida,Uttar Pradesh,Private,B.Tech,Information Technology,675,3.4,97027
Accurate Institute of Management,Greater Noida,Uttar Pradesh,Private,BBA/Commerce,BBA Finance,675,2.5,148303
Accurate Institute of Management,Greater Noida,Uttar Pradesh,Private,BBA/Commerce,BBA,675,3.3,222409
KIET Group of Institutions,Ghaziabad,Uttar Pradesh,Private,B.Tech,Information Technology,680,3.6,180841
KIET Group of Institutions,Ghaziabad,Uttar Pradesh,Private,B.Tech,Aerospace Engineering,680,2.5,184778
KIET Group of Institutions,Ghaziabad,Uttar Pradesh,Private,B.Tech,Mechanical Engineering,680,2.6,119397
KIET Group of Institutions,Ghaziabad,Uttar Pradesh,Private,BBA/Commerce,BBA,680,2.7,201866
KIET Group of Institutions,Ghaziabad,Uttar Pradesh,Private,BBA/Commerce,BBA Finance,680,2.5,115744
Ajay Kumar Garg Engineering College,Ghaziabad,Uttar Pradesh,Private,B.Tech,Mechanical Engineering,685,3.0,118192
Ajay Kumar Garg Engineering College,Ghaziabad,Uttar Pradesh,Private,B.Tech,Electronics & Communication Engineering,685,3.2,152604
Ajay Kumar Garg Engineering College,Ghaziabad,Uttar Pradesh,Private,B.Tech,Aerospace Engineering,685,3.3,146777
Ajay Kumar Garg Engineering College,Ghaziabad,Uttar Pradesh,Private,BBA/Commerce,BBA,685,3.5,241723
Ajay Kumar Garg Engineering College,Ghaziabad,Uttar Pradesh,Private,BBA/Commerce,BBA Human Resource,685,3.2,157248
ITS Engineering College,Greater Noida,Uttar Pradesh,Private,B.Tech,Information Technology,690,2.6,93538
ITS Engineering College,Greater Noida,Uttar Pradesh,Private,B.Tech,Aerospace Engineering,690,3.1,118458
ITS Engineering College,Greater Noida,Uttar Pradesh,Private,B.Tech,Mechanical Engineering,690,3.6,165692
ITS Engineering College,Greater Noida,Uttar Pradesh,Private,BBA/Commerce,BBA,690,3.3,139021
ITS Engineering College,Greater Noida,Uttar Pradesh,Private,BBA/Commerce,BBA Finance,690,3.9,100227
Inderprastha Engineering College,Ghaziabad,Uttar Pradesh,Private,B.Tech,Chemical Engineering,695,3.8,186463
Inderprastha Engineering College,Ghaziabad,Uttar Pradesh,Private,B.Tech,Mechanical Engineering,695,3.0,100970
Inderprastha Engineering College,Ghaziabad,Uttar Pradesh,Private,B.Tech,Electronics & Communication Engineering,695,3.0,228628
Inderprastha Engineering College,Ghaziabad,Uttar Pradesh,Private,BBA/Commerce,BBA Human Resource,695,3.1,118376
Inderprastha Engineering College,Ghaziabad,Uttar Pradesh,Private,BBA/Commerce,BBA Marketing,695,2.8,100867
Raj Kumar Goel Institute of Technology,Ghaziabad,Uttar Pradesh,Private,B.Tech,Aerospace Engineering,700,3.4,187409
Raj Kumar Goel Institute of Technology,Ghaziabad,Uttar Pradesh,Private,B.Tech,Information Technology,700,2.6,132509
Raj Kumar Goel Institute of Technology,Ghaziabad,Uttar Pradesh,Private,B.Tech,Civil Engineering,700,2.7,123767
Raj Kumar Goel Institute of Technology,Ghaziabad,Uttar Pradesh,Private,BBA/Commerce,BBA Marketing,700,3.5,220491
Raj Kumar Goel Institute of Technology,Ghaziabad,Uttar Pradesh,Private,BBA/Commerce,BBA,700,3.3,176010
Monad University,Hapur,Uttar Pradesh,Private,B.Tech,Electronics & Communication Engineering,705,3.3,200706
Monad University,Hapur,Uttar Pradesh,Private,B.Tech,Artificial Intelligence & Machine Learning,705,4.2,119173
Monad University,Hapur,Uttar Pradesh,Private,B.Tech,Computer Science & Engineering,705,2.8,197500
Monad University,Hapur,Uttar Pradesh,Private,BBA/Commerce,BBA Marketing,705,3.8,122246
Monad University,Hapur,Uttar Pradesh,Private,BBA/Commerce,BBA Finance,705,3.5,214814
Sanskriti University,Mathura,Uttar Pradesh,Private,B.Tech,Electronics & Communication Engineering,710,3.4,106649
Sanskriti University,Mathura,Uttar Pradesh,Private,B.Tech,Computer Science & Engineering,710,3.1,157718
Sanskriti University,Mathura,Uttar Pradesh,Private,B.Tech,Electrical Engineering,710,2.1,201913
Sanskriti University,Mathura,Uttar Pradesh,Private,BBA/Commerce,BBA Marketing,710,3.9,239969
Sanskriti University,Mathura,Uttar Pradesh,Private,BBA/Commerce,BBA Finance,710,3.9,217783
RKDF University,Bhopal,Madhya Pradesh,Private,B.Tech,Computer Science & Engineering,715,3.3,87347
RKDF University,Bhopal,Madhya Pradesh,Private,B.Tech,Data Science,715,2.6,174504
RKDF University,Bhopal,Madhya Pradesh,Private,B.Tech,Civil Engineering,715,2.4,130982
RKDF University,Bhopal,Madhya Pradesh,Private,BBA/Commerce,BBA Human Resource,715,2.3,240656
RKDF University,Bhopal,Madhya Pradesh,Private,BBA/Commerce,BBA Marketing,715,3.8,161075
Rabindranath Tagore University,Bhopal,Madhya Pradesh,Private,B.Tech,Computer Science & Engineering,720,2.5,165699
Rabindranath Tagore University,Bhopal,Madhya Pradesh,Private,B.Tech,Electronics & Communication Engineering,720,2.5,112006
Rabindranath Tagore University,Bhopal,Madhya Pradesh,Private,B.Tech,Aerospace Engineering,720,2.0,134219
Rabindranath Tagore University,Bhopal,Madhya Pradesh,Private,BBA/Commerce,BBA,720,2.9,125504
Rabindranath Tagore University,Bhopal,Madhya Pradesh,Private,BBA/Commerce,BBA Finance,720,3.7,144745
Medi-Caps University,Indore,Madhya Pradesh,Private,B.Tech,Information Technology,725,4.0,145161
Medi-Caps University,Indore,Madhya Pradesh,Private,B.Tech,Data Science,725,3.1,160691
Medi-Caps University,Indore,Madhya Pradesh,Private,B.Tech,Artificial Intelligence & Machine Learning,725,3.0,185441
Medi-Caps University,Indore,Madhya Pradesh,Private,BBA/Commerce,BBA Marketing,725,2.6,205384
Medi-Caps University,Indore,Madhya Pradesh,Private,BBA/Commerce,BBA Human Resource,725,2.3,243100
ITM University Gwalior,Gwalior,Madhya Pradesh,Private,B.Tech,Electrical Engineering,730,2.1,187950
ITM University Gwalior,Gwalior,Madhya Pradesh,Private,B.Tech,Computer Science & Engineering,730,2.9,115899
ITM University Gwalior,Gwalior,Madhya Pradesh,Private,B.Tech,Electronics & Communication Engineering,730,2.3,208830
ITM University Gwalior,Gwalior,Madhya Pradesh,Private,BBA/Commerce,BBA Marketing,730,2.9,143255
ITM University Gwalior,Gwalior,Madhya Pradesh,Private,BBA/Commerce,BBA Human Resource,730,2.3,110668
Jagran Lakecity University,Bhopal,Madhya Pradesh,Private,B.Tech,Data Science,735,4.7,82048
Jagran Lakecity University,Bhopal,Madhya Pradesh,Private,B.Tech,Chemical Engineering,735,2.0,121160
Jagran Lakecity University,Bhopal,Madhya Pradesh,Private,B.Tech,Electronics & Communication Engineering,735,3.9,147032
Jagran Lakecity University,Bhopal,Madhya Pradesh,Private,BBA/Commerce,BBA Marketing,735,3.4,224783
Jagran Lakecity University,Bhopal,Madhya Pradesh,Private,BBA/Commerce,BBA Finance,735,2.3,154043
Oriental University,Indore,Madhya Pradesh,Private,B.Tech,Mechanical Engineering,740,2.5,208011
Oriental University,Indore,Madhya Pradesh,Private,B.Tech,Artificial Intelligence & Machine Learning,740,4.0,102878
Oriental University,Indore,Madhya Pradesh,Private,B.Tech,Aerospace Engineering,740,3.2,109862
Oriental University,Indore,Madhya Pradesh,Private,BBA/Commerce,BBA Human Resource,740,3.3,123074
Oriental University,Indore,Madhya Pradesh,Private,BBA/Commerce,BBA Marketing,740,2.7,178957
Sage University,Indore,Madhya Pradesh,Private,B.Tech,Computer Science & Engineering,745,2.8,105153
Sage University,Indore,Madhya Pradesh,Private,B.Tech,Artificial Intelligence & Machine Learning,745,4.9,149494
Sage University,Indore,Madhya Pradesh,Private,B.Tech,Electrical Engineering,745,3.7,194870
Sage University,Indore,Madhya Pradesh,Private,BBA/Commerce,BBA Finance,745,2.6,154554
Sage University,Indore,Madhya Pradesh,Private,BBA/Commerce,BBA Human Resource,745,2.2,150782
Acropolis Institute of Technology,Indore,Madhya Pradesh,Private,B.Tech,Electronics & Communication Engineering,750,2.3,146222
Acropolis Institute of Technology,Indore,Madhya Pradesh,Private,B.Tech,Aerospace Engineering,750,2.1,111302
Acropolis Institute of Technology,Indore,Madhya Pradesh,Private,B.Tech,Artificial Intelligence & Machine Learning,750,3.2,127735
Acropolis Institute of Technology,Indore,Madhya Pradesh,Private,BBA/Commerce,BBA Human Resource,750,3.2,187633
Acropolis Institute of Technology,Indore,Madhya Pradesh,Private,BBA/Commerce,BBA Finance,750,2.1,218789
MIT World Peace University,Pune,Maharashtra,Private,B.Tech,Computer Science & Engineering,755,4.5,100715
MIT World Peace University,Pune,Maharashtra,Private,B.Tech,Artificial Intelligence & Machine Learning,755,3.8,143577
MIT World Peace University,Pune,Maharashtra,Private,B.Tech,Electronics & Communication Engineering,755,3.8,118575
MIT World Peace University,Pune,Maharashtra,Private,BBA/Commerce,BBA Human Resource,755,2.8,185451
MIT World Peace University,Pune,Maharashtra,Private,BBA/Commerce,BBA Marketing,755,2.5,185376
Symbiosis Institute of Technology,Pune,Maharashtra,Private,B.Tech,Information Technology,760,3.1,92853
Symbiosis Institute of Technology,Pune,Maharashtra,Private,B.Tech,Civil Engineering,760,3.7,208159
Symbiosis Institute of Technology,Pune,Maharashtra,Private,B.Tech,Electrical Engineering,760,3.8,198443
Symbiosis Institute of Technology,Pune,Maharashtra,Private,BBA/Commerce,BBA,760,2.1,226984
Symbiosis Institute of Technology,Pune,Maharashtra,Private,BBA/Commerce,BBA Finance,760,2.3,214259
Pune Institute of Computer Technology,Pune,Maharashtra,Private,B.Tech,Data Science,765,3.4,130768
Pune Institute of Computer Technology,Pune,Maharashtra,Private,B.Tech,Aerospace Engineering,765,3.4,219993
Pune Institute of Computer Technology,Pune,Maharashtra,Private,B.Tech,Electronics & Communication Engineering,765,4.0,194002
Pune Institute of Computer Technology,Pune,Maharashtra,Private,BBA/Commerce,BBA Finance,765,2.1,133347
Pune Institute of Computer Technology,Pune,Maharashtra,Private,BBA/Commerce,BBA Human Resource,765,2.1,249072
